s a lot richer than the ones;1
a lot richer than the ones;1
Phillip Noyce and all of his actors  as well as his cinematographer  Christopher Doyle  understand the delicate forcefulness of Greene s prose  and it s there on the screen in their version of The Quiet American ;1
Phillip Noyce and all of his actors  as well as his cinematographer  Christopher Doyle  understand the delicate forcefulness of Greene s prose  and it s there on the screen in their version of The Quiet American;1
Phillip Noyce and all of his actors  as well as his cinematographer  Christopher Doyle  understand the delicate forcefulness of Greene s prose  and;1
Phillip Noyce and all of his actors  as well as his cinematographer  Christopher Doyle  understand the delicate forcefulness of Greene s prose ;1
Phillip Noyce and all of his actors  as well as his cinematographer  Christopher Doyle  understand the delicate forcefulness of Greene s prose;1
the delicate forcefulness of Greene s prose;1
the delicate forcefulness;1
delicate;1
lacks the quick emotional connections of Steven Spielberg s Schindler s List;-1
lacks;-1
the quick emotional connections of Steven Spielberg s Schindler s List;1
emotional connections;1
of Steven Spielberg s Schindler s List;1
Schindler s;1
Inventive  fun  intoxicatingly sexy  violent  selfindulgent and maddening ;1
Inventive  fun  intoxicatingly sexy  violent  selfindulgent and maddening;1
Inventive  fun ;1
Inventive  fun;2
Inventive ;1
Inventive;1
intoxicatingly sexy  violent  selfindulgent and maddening;1
sexy  violent  selfindulgent and maddening;-1
sexy;2
 violent  selfindulgent and maddening;-1
violent  selfindulgent and maddening;-1
violent;-1
 selfindulgent and maddening;-1
selfindulgent and maddening;-1
selfindulgent and;-1
maddening;-1
Tells a fascinating  compelling story ;2
Tells a fascinating  compelling story;1
a fascinating  compelling story;2
fascinating  compelling story;2
fascinating;1
 compelling story;1
compelling story;1
compelling;1
Written  flatly  by David Kendall and directed  barely  by There s Something About Mary cowriter Ed Decter ;-1
Written  flatly  by David Kendall and directed  barely  by There;-1
Written  flatly  by David Kendall and;-1
Written  flatly  by David Kendall;-1
Written  flatly ;-1
Written  flatly;-1
flatly;-1
directed  barely  by There;-1
directed  barely ;-2
directed  barely;-1
Highly recommended viewing for its courage  ideas  technical proficiency and great acting ;2
recommended viewing for its courage  ideas  technical proficiency and great acting ;1
recommended viewing for its courage  ideas  technical proficiency and great acting;2
recommended;2
viewing for its courage  ideas  technical proficiency and great acting;1
for its courage  ideas  technical proficiency and great acting;2
its courage  ideas  technical proficiency and great acting;2
its courage  ideas  technical proficiency and;1
its courage  ideas  technical proficiency;1
its courage  ideas ;1
its courage  ideas;1
its courage ;1
technical proficiency;1
proficiency;1
great acting;2
great;2
In IMAX in short  it s just as wonderful on the big screen ;2
IMAX in short;1
in short;-1
 it s just as wonderful on the big screen ;1
it s just as wonderful on the big screen ;1
s just as wonderful on the big screen ;2
s just as wonderful on the big screen;1
as wonderful on the big screen;2
wonderful on the big screen;2
wonderful;1
It shows us a slice of life that s very different from our own and yet instantly recognizable ;1
shows us a slice of life that s very different from our own and yet instantly recognizable ;1
shows us a slice of life that s very different from our own and yet instantly recognizable;1
us a slice of life that s very different from our own and yet instantly recognizable;1
life that s very different from our own and yet instantly recognizable;1
that s very different from our own and yet instantly recognizable;1
s very different from our own and yet instantly recognizable;1
very different from our own and yet instantly recognizable;1
recognizable;1
Amid the shock and curiosity factors  the film is just a corny examination of a young actress trying to find her way ;-1
curiosity factors;1
 the film is just a corny examination of a young actress trying to find her way ;-1
the film is just a corny examination of a young actress trying to find her way ;-1
is just a corny examination of a young actress trying to find her way ;-1
is just a corny examination of a young actress trying to find her way;-1
a corny examination of a young actress trying to find her way;-1
a corny examination;-1
corny examination;-1
corny;-1
s lazy for a movie to avoid solving one problem by trying to distract us with the solution to another ;-1
s lazy for a movie to avoid solving one problem by trying to distract us with the solution to another;-2
s lazy for a movie;-1
lazy for a movie;-2
lazy;-1
to avoid solving one problem by trying to distract us with the solution to another;-1
avoid solving one problem by trying to distract us with the solution to another;-1
by trying to distract us with the solution to another;-1
trying to distract us with the solution to another;-1
distract;-1
with the solution to another;1
solution;1
 it s as comprehensible as any Dummies guide  something even nontechies can enjoy ;1
it s as comprehensible as any Dummies guide  something even nontechies can enjoy ;1
s as comprehensible as any Dummies guide  something even nontechies can enjoy ;1
s as comprehensible as any Dummies guide  something even nontechies can enjoy;1
s as comprehensible as any Dummies guide  something;-1
comprehensible;1
any Dummies guide  something;-1
even nontechies can enjoy;1
nontechies can enjoy;1
can enjoy;1
enjoy;2
Entertains not so much because of its music or comic antics  but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel ;-1
Entertains not so much;-1
Entertains not;-1
Entertains;1
because of its music or comic antics  but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel;-1
of its music or comic antics  but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel;-2
its music or;-1
 but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel;-1
through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel;-1
the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel;-1
the perverse pleasure;1
pleasure;2
watching Disney scrape the bottom of its own cracker barrel;-1
Disney scrape the bottom of its own cracker barrel;-2
Disney scrape;-1
Disney;1
bottom;-1
Writer\/director Burr Steers emphasizes the Q in Quirky  with mixed results ;1
emphasizes the Q in Quirky  with mixed results ;-1
the Q in Quirky;1
mixed results;-1
Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company ;-2
Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres;-2
Scarcely worth a mention;-2
Scarcely worth;-2
apart from reporting on the number of tumbleweeds blowing through the empty theatres;-2
from reporting on the number of tumbleweeds blowing through the empty theatres;-1
reporting on the number of tumbleweeds blowing through the empty theatres;-1
on the number of tumbleweeds blowing through the empty theatres;-2
the number of tumbleweeds blowing through the empty theatres;-1
of tumbleweeds blowing through the empty theatres;-2
tumbleweeds blowing through the empty theatres;-2
tumbleweeds;-1
the empty theatres;-1
empty theatres;-1
empty;-1
graced;1
Invigorating  surreal  and resonant with a rainbow of emotion ;2
Invigorating  surreal  and resonant with a rainbow of emotion;2
Invigorating  surreal  and resonant with a rainbow;2
Invigorating  surreal  and resonant;1
 and;1
resonant;1
 Analyze That  is one of those crass  contrived sequels that not only fails on its own  but makes you secondguess your affection for the original ;-2
Analyze That  is one of those crass  contrived sequels that not only fails on its own  but makes you secondguess your affection for the original ;-2
 is one of those crass  contrived sequels that not only fails on its own  but makes you secondguess your affection for the original ;-2
is one of those crass  contrived sequels that not only fails on its own  but makes you secondguess your affection for the original ;-2
